280, 1.7763, 450375, 9, 388, 25, 2703, 447250, 276, 100, 395, -1122.36, an, d, and
281, 1.7807, 449253, 9, 404, 25, 2710, 446105, 101, 110, 740, -1001.04, e, n, en
282, 1.7847, 448252, 9, 420, 25, 2715, 445083, 264, 32, 516, -933.93,  the,  ,  the 
283, 1.7884, 447318, 9, 437, 25, 2720, 444127, 111, 102, 526, -895.03, o, f, of
284, 1.7920, 446423, 9, 453, 25, 2726, 443210, 32, 283, 504, -1298.14,  , of,  of
285, 1.7972, 445125, 9, 469, 25, 2732, 441890, 10, 10, 163, -875.51, \n, \n, \n\n
286, 1.8008, 444250, 9, 486, 25, 2739, 440991, 261, 32, 302, -856.67, >\n,  , >\n 
287, 1.8043, 443393, 10, 502, 25, 2746, 440110, 286, 32, 302, -868.27, >\n ,  , >\n  
288, 1.8078, 442524, 10, 518, 25, 2752, 439219, 275, 111, 192, -826.46, &qu, o, &quo
289, 1.8112, 441699, 10, 535, 25, 2760, 438369, 288, 273, 192, -1587.40, &quo, t;, &quot;
290, 1.8177, 440111, 10, 551, 25, 2767, 436758, 118, 101, 424, -738.33, v, e, ve
291, 1.8208, 439372, 10, 567, 25, 2773, 435997, 97, 271, 233, -685.58, a, narchis, anarchis
292, 1.8236, 438687, 10, 584, 25, 2780, 435288, 111, 114, 782, -672.13, o, r, or
293, 1.8264, 438015, 10, 600, 25, 2784, 434596, 284, 32, 367, -642.61,  of,  ,  of 
294, 1.8291, 437372, 10, 616, 25, 2790, 433931, 121, 32, 586, -634.73, y,  , y 
295, 1.8318, 436738, 10, 633, 25, 2795, 433275, 280, 32, 313, -653.85, and,  , and 
296, 1.8345, 436083, 10, 649, 25, 2801, 432598, 287, 32, 263, -633.10, >\n  ,  , >\n   
297, 1.8372, 435451, 10, 666, 25, 2808, 431942, 296, 32, 263, -806.73, >\n   ,  , >\n    
298, 1.8406, 434644, 10, 682, 25, 2815, 431112, 281, 116, 327, -582.59, en, t, ent
299, 1.8431, 434062, 10, 699, 25, 2821, 430507, 65, 271, 78, -577.72, A, narchis, Anarchis
300, 1.8455, 433483, 10, 715, 25, 2828, 429905, 97, 108, 671, -558.89, a, l, al
301, 1.8479, 432925, 10, 732, 25, 2833, 429325, 270, 109, 276, -521.50, is, m, ism
302, 1.8501, 432403, 10, 748, 25, 2839, 428781, 270, 116, 334, -614.24, is, t, ist
303, 1.8528, 431788, 10, 764, 25, 2845, 428144, 109, 298, 163, -508.00, m, ent, ment
304, 1.8549, 431280, 10, 781, 25, 2852, 427612, 101, 114, 865, -504.69, e, r, er
305, 1.8571, 430775, 10, 797, 25, 2855, 427088, 114, 101, 727, -721.46, r, e, re
306, 1.8602, 430054, 10, 814, 25, 2859, 426346, 97, 114, 492, -598.00, a, r, ar
307, 1.8628, 429457, 10, 831, 25, 2864, 425727, 61, 61, 80, -500.83, =, =, ==
308, 1.8650, 428956, 10, 847, 25, 2872, 425202, 84, 104, 125, -499.48, T, h, Th
309, 1.8672, 428457, 10, 864, 25, 2879, 424679, 105, 99, 456, -478.99, i, c, ic
310, 1.8693, 427977, 10, 880, 25, 2884, 424178, 284, 282, 86, -476.28,  of,  the ,  of the 
311, 1.8713, 427501, 10, 897, 25, 2891, 423678, 99, 277, 166, -444.76, c, on, con
312, 1.8733, 427056, 10, 913, 25, 2898, 423210, 97, 279, 182, -428.81, a, tion, ation
313, 1.8752, 426628, 10, 930, 25, 2905, 422758, 123, 123, 44, -421.89, {, {, {{
314, 1.8770, 426205, 10, 946, 25, 2913, 422311, 125, 125, 44, -421.85, }, }, }}
315, 1.8789, 425783, 10, 963, 25, 2920, 421865, 101, 100, 463, -418.51, e, d, ed
316, 1.8807, 425365, 10, 980, 25, 2925, 421425, 315, 32, 322, -567.18, ed,  , ed 
317, 1.8832, 424798, 10, 996, 25, 2931, 420836, 117, 110, 222, -400.41, u, n, un
318, 1.8850, 424398, 10, 1013, 25, 2938, 420412, 114, 111, 311, -397.17, r, o, ro
319, 1.8868, 424001, 11, 1030, 25, 2943, 419992, 46, 32, 374, -392.48, .,  , . 
320, 1.8885, 423608, 11, 1046, 25, 2949, 419577, 46, 285, 84, -463.42, ., \n\n, .\n\n
321, 1.8906, 423145, 11, 1063, 25, 2956, 419090, 49, 57, 67, -380.29, 1, 9, 19
322, 1.8923, 422765, 11, 1080, 25, 2964, 418685, 101, 120, 150, -371.84, e, x, ex
323, 1.8940, 422392, 11, 1096, 25, 2970, 418290, 32, 295, 211, -366.11,  , and ,  and 
324, 1.8956, 422027, 11, 1113, 25, 2977, 417901, 257, 260, 124, -364.72, ]], \, , ]]\, 
325, 1.8973, 421662, 11, 1130, 25, 2984, 417512, 262, 114, 85, -359.30, the, r, ther
326, 1.8989, 421302, 11, 1146, 25, 2991, 417129, 102, 292, 139, -341.80, f, or, for
327, 1.9004, 420961, 11, 1163, 25, 2998, 416764, 61, 34, 44, -341.40, =, \", =\"
328, 1.9020, 420619, 11, 1180, 25, 3005, 416398, 118, 105, 162, -337.68, v, i, vi
329, 1.9035, 420281, 11, 1196, 25, 3012, 416037, 297, 32, 183, -332.71, >\n    ,  , >\n     
330, 1.9050, 419949, 11, 1213, 25, 3019, 415681, 329, 32, 183, -567.25, >\n     ,  , >\n      
331, 1.9076, 419382, 11, 1230, 25, 3025, 415091, 330, 60, 130, -943.27, >\n      , <, >\n      <
332, 1.9119, 418439, 11, 1247, 25, 3032, 414124, 297, 60, 61, -507.88, >\n    , <, >\n    <
333, 1.9142, 417930, 11, 1263, 25, 3039, 413592, 274, 32, 209, -343.51, ing,  , ing 
334, 1.9158, 417587, 11, 1280, 25, 3046, 413225, 91, 104, 59, -328.53, [, h, [h
335, 1.9173, 417259, 11, 1297, 25, 3053, 412873, 257, 10, 74, -324.48, ]], \n, ]]\n
336, 1.9188, 416934, 11, 1314, 25, 3060, 412524, 108, 294, 167, -318.16, l, y , ly 
337, 1.9202, 416616, 11, 1330, 25, 3067, 412183, 73, 110, 79, -315.13, I, n, In
338, 1.9217, 416301, 11, 1347, 25, 3074, 411844, 302, 309, 79, -300.06, ist, ic, istic
339, 1.9231, 416001, 11, 1364, 25, 3081, 411520, 291, 116, 134, -299.15, anarchis, t, anarchist
340, 1.9245, 415702, 11, 1381, 25, 3088, 411197, 291, 109, 99, -489.71, anarchis, m, anarchism
341, 1.9267, 415212, 11, 1398, 25, 3095, 410683, 103, 273, 76, -296.80, g, t;, gt;
342, 1.9281, 414916, 11, 1415, 25, 3102, 410363, 38, 341, 75, -636.06, &, gt;, &gt;
343, 1.9311, 414279, 11, 1431, 25, 3109, 409703, 108, 273, 76, -353.05, l, t;, lt;
344, 1.9327, 413926, 11, 1448, 25, 3116, 409326, 38, 343, 75, -716.31, &, lt;, &lt;
345, 1.9361, 413209, 11, 1465, 25, 3123, 408585, 102, 342, 62, -334.02, f, &gt;, f&gt;
346, 1.9376, 412875, 11, 1482, 25, 3130, 408227, 305, 345, 62, -386.87, re, f&gt;, ref&gt;
347, 1.9394, 412489, 11, 1499, 25, 3138, 407816, 108, 101, 409, -307.71, l, e, le
348, 1.9409, 412181, 11, 1516, 25, 3142, 407487, 34, 62, 38, -288.64, \", >, \">
349, 1.9423, 411893, 11, 1533, 25, 3150, 407174, 309, 300, 89, -285.74, ic, al, ical
350, 1.9436, 411608, 11, 1550, 25, 3157, 406865, 308, 101, 92, -283.47, Th, e, The
351, 1.9449, 411322, 11, 1566, 25, 3163, 406557, 290, 114, 102, -281.61, ve, r, ver
352, 1.9463, 411041, 11, 1583, 25, 3170, 406252, 114, 105, 214, -302.84, r, i, ri
353, 1.9477, 410738, 11, 1600, 25, 3176, 405926, 103, 104, 132, -276.26, g, h, gh
354, 1.9490, 410462, 11, 1617, 25, 3183, 405626, 58, 47, 63, -268.91, :, /, :/
355, 1.9503, 410193, 11, 1634, 25, 3190, 405333, 354, 47, 63, -479.93, :/, /, ://
356, 1.9526, 409713, 11, 1651, 25, 3197, 404829, 112, 355, 63, -311.56, p, ://, p://
357, 1.9541, 409402, 11, 1668, 25, 3204, 404494, 97, 103, 210, -263.01, a, g, ag
358, 1.9553, 409139, 11, 1685, 25, 3210, 404208, 357, 101, 121, -313.93, ag, e, age
359, 1.9568, 408825, 11, 1702, 25, 3217, 403870, 111, 109, 311, -254.86, o, m, om
360, 1.9580, 408570, 11, 1719, 25, 3222, 403593, 99, 359, 153, -518.65, c, om, com
361, 1.9605, 408051, 11, 1736, 25, 3228, 403051, 119, 104, 112, -244.88, w, h, wh
362, 1.9617, 407807, 11, 1753, 25, 3235, 402783, 290, 303, 52, -238.87, ve, ment, vement
363, 1.9629, 407568, 11, 1770, 25, 3242, 402520, 116, 338, 72, -237.15, t, istic, tistic
364, 1.9640, 407331, 11, 1787, 25, 3249, 402259, 117, 363, 65, -290.70, u, tistic, utistic
365, 1.9654, 407040, 11, 1804, 25, 3256, 401944, 56, 57, 36, -234.40, 8, 9, 89
366, 1.9665, 406805, 11, 1821, 25, 3263, 401685, 116, 356, 63, -233.27, t, p://, tp://
367, 1.9677, 406572, 11, 1838, 25, 3270, 401428, 116, 366, 63, -234.65, t, tp://, ttp://
368, 1.9688, 406337, 11, 1855, 25, 3277, 401169, 334, 367, 58, -615.89, [h, ttp://, [http://
369, 1.9718, 405721, 11, 1872, 25, 3284, 400529, 99, 279, 77, -232.58, c, tion, ction
370, 1.9729, 405489, 11, 1889, 25, 3291, 400273, 98, 101, 196, -231.95, b, e, be
371, 1.9741, 405257, 11, 1906, 25, 3297, 400018, 32, 370, 142, -269.06,  , be,  be
372, 1.9754, 404988, 11, 1923, 25, 3304, 399725, 270, 32, 210, -229.65, is,  , is 
373, 1.9765, 404759, 11, 1941, 25, 3309, 399473, 270, 278, 43, -235.40, is, ion, ision
374, 1.9776, 404523, 11, 1958, 25, 3316, 399213, 118, 373, 43, -326.29, v, ision, vision
375, 1.9792, 404198, 11, 1975, 25, 3324, 398863, 48, 48, 46, -224.21, 0, 0, 00
376, 1.9803, 403974, 11, 1992, 24, 3331, 398616, 260, 262, 43, -221.03, \, , the, \, the
377, 1.9814, 403752, 11, 2009, 24, 3338, 398370, 260, 295, 49, -224.51, \, , and , \, and 
378, 1.9825, 403528, 11, 2026, 24, 3345, 398122, 344, 346, 30, -219.83, &lt;, ref&gt;, &lt;ref&gt;
379, 1.9836, 403307, 11, 2043, 24, 3352, 397877, 47, 346, 32, -239.14, /, ref&gt;, /ref&gt;
380, 1.9848, 403068, 11, 2060, 24, 3359, 397614, 344, 379, 32, -333.80, &lt;, /ref&gt;, &lt;/ref&gt;
381, 1.9864, 402735, 11, 2078, 24, 3366, 397256, 82, 69, 38, -218.78, R, E, RE
382, 1.9875, 402516, 11, 2095, 24, 3373, 397013, 97, 364, 59, -210.00, a, utistic, autistic
383, 1.9885, 402306, 14, 2112, 24, 3380, 396776, 119, 105, 164, -212.06, w, i, wi
384, 1.9896, 402094, 14, 2129, 24, 3386, 396541, 383, 258, 129, -779.96, wi, th, with
385, 1.9935, 401314, 14, 2146, 24, 3393, 395737, 305, 374, 38, -208.55, re, vision, revision
386, 1.9945, 401105, 14, 2163, 24, 3400, 395504, 111, 362, 50, -206.59, o, vement, ovement
387, 1.9955, 400900, 14, 2181, 24, 3407, 395274, 109, 386, 47, -216.07, m, ovement, movement
388, 1.9966, 400683, 14, 2198, 24, 3414, 395033, 110, 111, 155, -206.62, n, o, no
389, 1.9976, 400476, 14, 2215, 24, 3420, 394803, 50, 375, 30, -204.80, 2, 00, 200
390, 1.9986, 400271, 14, 2232, 24, 3427, 394574, 265, 39, 44, -202.10, \'\', \', \'\'\'
391, 1.9997, 400069, 14, 2249, 24, 3434, 394348, 335, 256, 44, -197.79, ]]\n, [[, ]]\n[[
392, 2.0006, 399872, 14, 2267, 24, 3441, 394126, 32, 256, 259, -202.64,  , [[,  [[
393, 2.0017, 399669, 14, 2284, 24, 3446, 393901, 282, 256, 69, -226.90,  the , [[,  the [[
394, 2.0028, 399442, 14, 2301, 24, 3453, 393650, 32, 272, 324, -196.37,  , in,  in
395, 2.0038, 399245, 14, 2318, 24, 3457, 393432, 32, 40, 83, -194.43,  , (,  (
396, 2.0048, 399052, 14, 2336, 24, 3464, 393214, 32, 258, 179, -195.07,  , th,  th
397, 2.0057, 398857, 14, 2353, 24, 3470, 392996, 396, 97, 99, -244.88,  th, a,  tha
398, 2.0070, 398611, 14, 2370, 24, 3476, 392727, 397, 116, 99, -379.49,  tha, t,  that
399, 2.0089, 398231, 14, 2387, 24, 3482, 392324, 113, 117, 42, -192.44, q, u, qu
400, 2.0099, 398039, 14, 2405, 24, 3489, 392107, 117, 114, 123, -193.45, u, r, ur
401, 2.0108, 397846, 14, 2422, 24, 3496, 391890, 97, 99, 243, -190.15, a, c, ac
402, 2.0118, 397656, 14, 2439, 24, 3501, 391678, 360, 303, 35, -189.59, com, ment, comment
403, 2.0127, 397467, 14, 2457, 24, 3508, 391464, 360, 109, 61, -192.74, com, m, comm
404, 2.0137, 397273, 14, 2474, 24, 3514, 391247, 403, 317, 52, -374.81, comm, un, commun
405, 2.0156, 396898, 14, 2491, 24, 3521, 390848, 97, 109, 251, -196.44, a, m, am
406, 2.0166, 396702, 14, 2509, 24, 3526, 390629, 110, 405, 79, -305.08, n, am, nam
407, 2.0182, 396397, 14, 2526, 24, 3533, 390300, 406, 101, 76, -301.86, nam, e, name
408, 2.0197, 396095, 14, 2543, 24, 3539, 389975, 405, 112, 92, -294.62, am, p, amp
409, 2.0212, 395801, 14, 2561, 24, 3546, 389656, 38, 408, 35, -315.64, &, amp, &amp
410, 2.0228, 395485, 14, 2578, 24, 3553, 389316, 409, 59, 35, -313.60, &amp, ;, &amp;
411, 2.0244, 395171, 14, 2595, 24, 3560, 388978, 111, 108, 230, -184.90, o, l, ol
412, 2.0254, 394987, 14, 2613, 24, 3565, 388771, 49, 56, 33, -184.56, 1, 8, 18
413, 2.0263, 394802, 14, 2630, 24, 3572, 388562, 49, 53, 34, -184.44, 1, 5, 15
414, 2.0273, 394618, 14, 2648, 24, 3578, 388354, 368, 119, 37, -179.56, [http://, w, [http://w
415, 2.0282, 394438, 14, 2665, 24, 3585, 388150, 414, 119, 36, -222.77, [http://w, w, [http://ww
416, 2.0293, 394215, 14, 2682, 24, 3592, 387903, 415, 119, 36, -231.99, [http://ww, w, [http://www
417, 2.0305, 393983, 14, 2700, 24, 3599, 387646, 416, 46, 36, -254.72, [http://www, ., [http://www.
418, 2.0319, 393728, 14, 2717, 24, 3606, 387367, 32, 384, 92, -178.35,  , with,  with
419, 2.0328, 393550, 14, 2735, 24, 3612, 387165, 65, 269, 36, -177.64, A, narch, Anarch
420, 2.0337, 393372, 14, 2752, 24, 3619, 386963, 97, 269, 47, -198.55, a, narch, anarch
421, 2.0347, 393174, 14, 2769, 24, 3626, 386741, 105, 290, 92, -168.21, i, ve, ive
422, 2.0356, 393006, 14, 2787, 24, 3632, 386549, 299, 109, 46, -166.62, Anarchis, m, Anarchism
423, 2.0365, 392839, 14, 2804, 24, 3639, 386358, 118, 411, 41, -166.40, v, ol, vol
424, 2.0373, 392673, 14, 2822, 24, 3646, 386167, 105, 328, 72, -165.45, i, vi, ivi
425, 2.0382, 392507, 14, 2839, 24, 3652, 385978, 116, 301, 111, -163.69, t, ism, tism
426, 2.0390, 392344, 14, 2857, 24, 3658, 385791, 117, 425, 103, -496.36, u, tism, utism
427, 2.0416, 391847, 14, 2874, 24, 3664, 385271, 97, 426, 87, -330.17, a, utism, autism
428, 2.0433, 391518, 14, 2892, 24, 3671, 384917, 97, 115, 435, -174.02, a, s, as
429, 2.0442, 391343, 14, 2909, 24, 3674, 384722, 97, 116, 406, -297.10, a, t, at
430, 2.0458, 391047, 14, 2927, 24, 3677, 384405, 105, 116, 403, -227.08, i, t, it
431, 2.0470, 390819, 14, 2944, 24, 3680, 384157, 116, 111, 358, -277.86, t, o, to
432, 2.0484, 390542, 14, 2962, 24, 3683, 383859, 32, 431, 234, -433.37,  , to,  to
433, 2.0507, 390108, 14, 2979, 24, 3688, 383403, 432, 32, 156, -296.09,  to,  ,  to 
434, 2.0523, 389812, 14, 2997, 24, 3693, 383084, 105, 100, 202, -189.51, i, d, id
435, 2.0533, 389622, 14, 3014, 24, 3698, 382872, 434, 62, 53, -296.99, id, >, id>
436, 2.0548, 389326, 14, 3032, 24, 3705, 382551, 266, 434, 53, -275.14, </, id, </id
437, 2.0563, 389050, 14, 3049, 24, 3711, 382252, 111, 99, 157, -185.48, o, c, oc
438, 2.0573, 388864, 14, 3067, 24, 3716, 382043, 437, 105, 100, -360.07, oc, i, oci
439, 2.0592, 388504, 14, 3084, 24, 3722, 381660, 115, 438, 85, -267.77, s, oci, soci
440, 2.0606, 388237, 14, 3102, 24, 3729, 381368, 439, 300, 44, -189.46, soci, al, social
441, 2.0616, 388048, 14, 3120, 24, 3735, 381155, 115, 116, 443, -186.64, s, t, st
442, 2.0626, 387860, 14, 3137, 24, 3737, 380948, 441, 408, 38, -196.18, st, amp, stamp
443, 2.0636, 387665, 14, 3155, 24, 3744, 380728, 111, 325, 52, -180.01, o, ther, other
444, 2.0646, 387485, 14, 3172, 24, 3751, 380524, 111, 117, 169, -181.58, o, u, ou
445, 2.0656, 387303, 14, 3190, 24, 3756, 380319, 111, 112, 171, -189.99, o, p, op
446, 2.0666, 387113, 14, 3207, 24, 3761, 380107, 445, 347, 51, -198.15, op, le, ople
447, 2.0676, 386914, 14, 3225, 24, 3767, 379884, 101, 446, 51, -201.03, e, ople, eople
448, 2.0687, 386714, 14, 3243, 24, 3774, 379659, 112, 447, 48, -220.49, p, eople, people
449, 2.0699, 386493, 14, 3260, 24, 3780, 379415, 105, 108, 174, -177.46, i, l, il
450, 2.0708, 386316, 14, 3278, 24, 3785, 379215, 318, 117, 80, -173.99, ro, u, rou
451, 2.0718, 386142, 14, 3296, 24, 3791, 379017, 318, 109, 70, -174.53, ro, m, rom
452, 2.0727, 385968, 14, 3313, 24, 3798, 378819, 102, 451, 48, -222.04, f, rom, from
453, 2.0739, 385745, 14, 3331, 24, 3804, 378572, 318, 112, 68, -192.26, ro, p, rop
454, 2.0749, 385553, 14, 3349, 24, 3810, 378356, 105, 109, 149, -187.52, i, m, im
455, 2.0759, 385366, 14, 3366, 24, 3816, 378146, 105, 102, 108, -172.60, i, f, if
456, 2.0769, 385193, 14, 3384, 24, 3821, 377950, 105, 114, 94, -182.01, i, r, ir
457, 2.0779, 385011, 14, 3402, 24, 3827, 377744, 264, 456, 35, -196.37,  the, ir,  their
458, 2.0789, 384815, 14, 3419, 24, 3834, 377524, 105, 122, 46, -185.41, i, z, iz
459, 2.0799, 384629, 14, 3437, 24, 3840, 377314, 429, 101, 124, -170.92, at, e, ate
460, 2.0808, 384459, 14, 3455, 24, 3846, 377120, 388, 116, 71, -169.75, no, t, not
461, 2.0818, 384288, 14, 3472, 24, 3852, 376926, 357, 388, 30, -187.35, ag, no, agno
462, 2.0828, 384101, 14, 3490, 24, 3858, 376715, 281, 99, 79, -169.17, en, c, enc
463, 2.0837, 383932, 14, 3508, 24, 3864, 376522, 444, 353, 35, -167.98, ou, gh, ough
464, 2.0846, 383764, 14, 3525, 24, 3871, 376330, 462, 101, 56, -161.41, enc, e, ence
465, 2.0855, 383602, 14, 3543, 24, 3877, 376144, 112, 401, 71, -159.22, p, ac, pac
466, 2.0864, 383443, 14, 3561, 24, 3883, 375961, 465, 101, 60, -205.37, pac, e, pace
467, 2.0875, 383238, 14, 3579, 24, 3889, 375732, 115, 466, 60, -233.07, s, pace, space
468, 2.0887, 383005, 14, 3596, 24, 3896, 375475, 407, 467, 41, -334.87, name, space, namespace
469, 2.0906, 382670, 14, 3614, 24, 3902, 375116, 467, 327, 19, -178.10, space, =\", space=\"
470, 2.0915, 382492, 14, 3632, 24, 3909, 374913, 116, 304, 155, -156.92, t, er, ter
471, 2.0924, 382336, 14, 3650, 24, 3914, 374734, 311, 116, 68, -158.09, con, t, cont
472, 2.0933, 382177, 14, 3667, 24, 3920, 374552, 471, 352, 39, -230.44, cont, ri, contri
473, 2.0945, 381946, 14, 3685, 24, 3926, 374297, 472, 98, 39, -234.03, contri, b, contrib
474, 2.0958, 381713, 14, 3703, 24, 3933, 374039, 473, 117, 39, -196.14, contrib, u, contribu
475, 2.0969, 381517, 14, 3721, 24, 3939, 373819, 474, 116, 39, -172.40, contribu, t, contribut
476, 2.0978, 381343, 14, 3738, 24, 3945, 373622, 475, 292, 38, -216.51, contribut, or, contributor
477, 2.0990, 381127, 14, 3756, 24, 3952, 373381, 97, 98, 104, -160.21, a, b, ab
478, 2.0999, 380967, 14, 3774, 24, 3957, 373198, 105, 461, 30, -155.37, i, agno, iagno
479, 2.1008, 380812, 14, 3792, 24, 3964, 373018, 39, 115, 71, -154.95, \', s, \'s
480, 2.1016, 380657, 14, 3810, 24, 3970, 372839, 100, 424, 44, -154.02, d, ivi, divi
481, 2.1025, 380503, 14, 3828, 24, 3976, 372661, 480, 100, 44, -222.42, divi, d, divid
482, 2.1037, 380281, 14, 3845, 24, 3983, 372415, 481, 117, 41, -195.51, divid, u, dividu
483, 2.1048, 380085, 14, 3863, 24, 3989, 372195, 482, 300, 41, -251.92, dividu, al, dividual
484, 2.1062, 379833, 14, 3881, 24, 3995, 371919, 307, 61, 22, -153.22, ==, =, ===
485, 2.1070, 379680, 14, 3899, 24, 4002, 371741, 307, 10, 27, -168.66, ==, \n, ==\n
486, 2.1080, 379511, 14, 3917, 24, 4008, 371548, 479, 32, 63, -151.87, \'s,  , \'s 
487, 2.1088, 379360, 14, 3935, 24, 4014, 371373, 101, 442, 38, -147.17, e, stamp, estamp
488, 2.1096, 379212, 14, 3952, 24, 4021, 371201, 454, 487, 38, -307.24, im, estamp, imestamp
489, 2.1113, 378905, 14, 3970, 24, 4027, 370870, 116, 488, 38, -167.97, t, imestamp, timestamp
490, 2.1123, 378737, 14, 3988, 24, 4033, 370678, 304, 407, 30, -146.43, er, name, ername
491, 2.1131, 378591, 14, 4006, 24, 4040, 370507, 264, 294, 38, -145.05,  the, y ,  they 
492, 2.1139, 378446, 14, 4024, 24, 4046, 370338, 287, 60, 20, -144.47, >\n  , <, >\n  <
493, 2.1147, 378302, 14, 4042, 24, 4053, 370169, 385, 287, 18, -167.15, revision, >\n  , revision>\n  
494, 2.1157, 378134, 14, 4060, 24, 4059, 369977, 332, 385, 19, -162.14, >\n    <, revision, >\n    <revision
495, 2.1166, 377972, 14, 4078, 24, 4066, 369790, 436, 494, 19, -171.09, </id, >\n    <revision, </id>\n    <revision
496, 2.1175, 377801, 14, 4096, 24, 4072, 369595, 495, 331, 19, -143.16, </id>\n    <revision, >\n      <, </id>\n    <revision>\n      <
497, 2.1183, 377657, 14, 4113, 24, 4079, 369427, 496, 435, 19, -171.07, </id>\n    <revision>\n      <, id>, </id>\n    <revision>\n      <id>
498, 2.1193, 377486, 14, 4131, 24, 4085, 369232, 332, 435, 19, -148.32, >\n    <, id>, >\n    <id>
499, 2.1201, 377338, 14, 4149, 24, 4092, 369059, 60, 435, 15, -139.71, <, id>, <id>
500, 2.1209, 377199, 14, 4167, 24, 4099, 368895, 299, 116, 32, -138.31, Anarchis, t, Anarchist
501, 2.1217, 377060, 14, 4185, 24, 4105, 368732, 111, 119, 76, -137.74, o, w, ow
502, 2.1224, 376923, 14, 4203, 24, 4111, 368571, 324, 256, 35, -136.52, ]]\, , [[, ]]\, [[
503, 2.1232, 376786, 14, 4221, 24, 4117, 368410, 10, 35, 24, -136.43, \n, #, \n#
504, 2.1240, 376650, 14, 4239, 24, 4124, 368249, 10, 42, 22, -147.13, \n, *, \n*
505, 2.1248, 376503, 14, 4257, 24, 4130, 368078, 476, 330, 19, -135.89, contributor, >\n      , contributor>\n      
506, 2.1256, 376367, 14, 4275, 24, 4137, 367917, 331, 505, 19, -147.70, >\n      <, contributor>\n      , >\n      <contributor>\n      
507, 2.1264, 376219, 14, 4293, 24, 4143, 367745, 489, 506, 19, -182.63, timestamp, >\n      <contributor>\n      , timestamp>\n      <contributor>\n      
508, 2.1275, 376037, 14, 4311, 24, 4150, 367538, 489, 62, 19, -158.44, timestamp, >, timestamp>
509, 2.1284, 375878, 14, 4329, 24, 4156, 367355, 508, 389, 19, -191.94, timestamp>, 200, timestamp>200
510, 2.1294, 375687, 14, 4347, 24, 4163, 367139, 331, 509, 19, -152.32, >\n      <, timestamp>200, >\n      <timestamp>200
511, 2.1303, 375534, 15, 4365, 24, 4169, 366961, 436, 510, 19, -186.83, </id, >\n      <timestamp>200, </id>\n      <timestamp>200
512, 2.1314, 375346, 15, 4383, 24, 4175, 366749, 476, 331, 19, -160.47, contributor, >\n      <, contributor>\n      <
513, 2.1323, 375186, 15, 4401, 24, 4182, 366564, 331, 468, 21, -153.51, >\n      <, namespace, >\n      <namespace
514, 2.1332, 375032, 15, 4419, 24, 4188, 366386, 468, 513, 18, -188.15, namespace, >\n      <namespace, namespace>\n      <namespace
515, 2.1342, 374845, 15, 4437, 24, 4195, 366174, 436, 330, 15, -140.33, </id, >\n      , </id>\n      
516, 2.1350, 374704, 15, 4455, 24, 4201, 366009, 62, 65, 28, -137.75, >, A, >A
517, 2.1358, 374567, 15, 4473, 24, 4208, 365847, 259, 449, 36, -135.61, ch, il, chil
